[2020-10-08 11:14:15] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-light-300-5.4.0.eot IP 186.160.223.4 Analytics 5f7f3ad7ce3a7 [] []
[2020-10-08 11:14:16] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-light-300-5.3.0.eot IP 186.160.223.4 Analytics 5f7f3ad82eee1 [] []
[2020-10-08 11:14:17] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-light-300-5.11.0.eot IP 186.160.223.4 Analytics 5f7f3ad90eff1 [] []
[2020-10-08 11:14:17] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-light-300-5.11.1.eot IP 186.160.223.4 Analytics 5f7f3ad924c36 [] []
[2020-10-08 11:14:17] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-light-300-5.4.1.eot IP 186.160.223.4 Analytics 5f7f3ad93f88b [] []
[2020-10-08 11:14:17] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-light-300-5.5.0.eot IP 186.160.223.4 Analytics 5f7f3ad980cec [] []
[2020-10-08 11:14:17] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-light-300-5.11.2.eot IP 186.160.223.4 Analytics 5f7f3ad993542 [] []
[2020-10-08 11:14:17] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-light-300-5.12.0.eot IP 186.160.223.4 Analytics 5f7f3ad9ebea8 [] []
[2020-10-08 11:14:18] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-light-300-5.12.1.eot IP 186.160.223.4 Analytics 5f7f3adac7518 [] []
[2020-10-08 11:14:19] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.0.0.eot IP 186.160.223.4 Analytics 5f7f3adb0dbfc [] []
[2020-10-08 11:14:19] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-light-300-5.13.0.eot IP 186.160.223.4 Analytics 5f7f3adb222d2 [] []
[2020-10-08 11:14:19] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.0.1.eot IP 186.160.223.4 Analytics 5f7f3adb45632 [] []
[2020-10-08 11:14:19] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.0.3.eot IP 186.160.223.4 Analytics 5f7f3adb4faf7 [] []
[2020-10-08 11:14:19] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.0.5.eot IP 186.160.223.4 Analytics 5f7f3adba91eb [] []
[2020-10-08 11:14:20] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.0.7.eot IP 186.160.223.4 Analytics 5f7f3adcba4e5 [] []
[2020-10-08 11:14:20] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.0.9.eot IP 186.160.223.4 Analytics 5f7f3adced7aa [] []
[2020-10-08 11:14:21] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.0.11.eot IP 186.160.223.4 Analytics 5f7f3add08bfa [] []
[2020-10-08 11:14:21] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.0.10.eot IP 186.160.223.4 Analytics 5f7f3add203d1 [] []
[2020-10-08 11:14:21] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.0.13.eot IP 186.160.223.4 Analytics 5f7f3add4c7cb [] []
[2020-10-08 11:14:21] my_logger.INFO: Not Allowed (404): GET /assets/frondend/default/recursos/fontawesome/webfonts/pro-fa-regular-400-5.1.0.eot IP 186.160.223.4 Analytics 5f7f3add74786 [] []
